key,type,item,english,translation,notes
cr_outside_pressure,string,,Outside pressure,Udefrakommende pres,
cr_outside_air_pressure,string,,Outside air pressure,Udefrakommende lufttryk,
cr_no_sensors_found_for,string,,No %1$s sensors found.,Ingen %1$s sensorer fundet.,keep %1$s
cr_climate_control,string,,Climate control,Klimakontrol,
cr_thermostat_dial,string,,Thermostat dial,Termostatskive,
cr_width_third,string,,Third,Tredje,
cr_width_half,string,,Half,Halv,
cr_width_full,string,,Full,Fuld,
cr_select_item,string,,Select %1$s,Vælg %1$s,keep %1$s
cr_set_outdoor_sensors,string,,"Set outdoor temperature, humidity, and pressure","Indstil udendørs temperatur, luftfugtighed og tryk",
cr_auto_discovered_device_class,string,,Discovered automatically by device class,Opdaget automatisk af enhedsklasse,
cr_auto_discovered_climate_devices,string,,Climate devices discovered automatically,Klimaenheder opdaget automatisk,
cr_pick_fan_entities_as_purifiers,string,,Choose fan entities to use as air purifiers,Vælg ventilatorenheder til brug som luftrensere,
cr_auto_discovered_humidifier_devices,string,,Humidifier devices discovered automatically,Fugterenheder opdaget automatisk,
cr_removed_entities,string,,Removed entities,Fjernede enheder,
cr_entities_removed_edit_mode,string,,Entities removed in edit mode,Enheder fjernet i redigeringstilstand,
cr_card_indoor_climate_overview,string,,Indoor climate overview,Indeklimaoversigt,
cr_card_sensor_device_tiles,string,,Sensor and device tiles,Sensor- og enhedsfliser,
cr_card_thermostats_ac,string,,Thermostats and AC,Termostater og AC,
cr_card_temperature_summary,string,,Temperature summary,Temperaturoversigt,
cr_card_humidity_summary,string,,Humidity summary,Fugtighedsoversigt,
cr_card_air_pressure_summary,string,,Air-pressure summary,Lufttryk resumé,
cr_card_co2_summary,string,,CO₂ summary,CO₂ oversigt,
cr_card_air_quality_summary,string,,Air-quality summary,Resumé af luftkvalitet,
cr_category_overview,string,,Overview,Oversigt,
cr_category_devices,string,,Devices,Enheder,
cr_category_sensors,string,,Sensors,Sensorer,
cr_no_climate_sensors_devices,string,,No climate sensors or devices found.,Ingen klimasensorer eller enheder fundet.,
cr_no_climate_devices,string,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,Ingen klimaenheder fundet. Termostater og AC-enheder fra Home Assistant vises automatisk her.,don't translate Home Assistant
cr_no_fans,string,,No fans found. Fan entities from Home Assistant appear here automatically.,Ingen fans fundet. Fan-enheder fra Home Assistant vises her automatisk.,don't translate Home Assistant
cr_no_air_purifiers,string,,No air purifiers configured. Choose fan entities under Climate settings → Climate entities → Air purifiers.,Ingen luftrensere konfigureret. Vælg ventilatorenheder under Klimaindstillinger → Klimaenheder → Luftrensere.,
cr_no_humidifiers,string,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically.,Ingen luftfugtere fundet. Befugtningsenheder fra Home Assistant vises her automatisk.,don't translate Home Assistant
cr_unknown_climate_card,string,,Unknown climate card: %1$s,Ukendt klimakort: %1$s,keep %1$s
cr_select_climate_cards,string,,Select climate cards,Vælg klimakort,
cr_entities_for,string,,%1$s entities,%1$s enheder,keep %1$s
cr_climate_card,string,,Climate card,Klimakort,
cr_climate_card_dialog_subtitle,string,,Data sources and card appearance,Datakilder og kortets udseende,
cr_card_and_data,string,,Card and data,Kort og data,
cr_climate_stack,string,,Climate stack,Klimastak,
cr_climate_stack_dialog_subtitle,string,,"Cards, data sources, and layout","Kort, datakilder og layout",
cr_cards_and_data,string,,Cards and data,Kort og data,
cr_sensor_count,plural,one,%d sensor,%d sensor,keep %d
cr_sensor_count,plural,other,%d sensors,%d sensorer,keep %d
cr_device_count_on,plural,one,%1$d device · %2$d on,%1$d enhed · %2$d tændt,keep %1$d %2$d
cr_device_count_on,plural,other,%1$d devices · %2$d on,%1$d enheder · %2$d tændt,keep %1$d %2$d
cr_outside_sensors_set,plural,one,%d outside sensor set,%d udvendig sensor sæt,keep %d
cr_outside_sensors_set,plural,other,%d outside sensors set,%d udvendige sensorer indstillet,keep %d
cr_auto_plus_manual,plural,one,Automatic + %d manual,Automatisk + %d manuel,keep %d
cr_auto_plus_manual,plural,other,Automatic + %d manual,Automatisk + %d manuel,keep %d
cr_selected_count,plural,one,%d selected,%d valgt,keep %d
cr_selected_count,plural,other,%d selected,%d valgt,keep %d
cr_removed_count,plural,one,%d removed,%d fjernet,keep %d
cr_removed_count,plural,other,%d removed,%d fjernet,keep %d
cr_room,string,,Room,Værelse,
cr_room_details,string,,Room details,Værelsesdetaljer,
cr_empty_room,string,,"This room is empty. Swipe down on the header, enable edit mode, and add widgets, buttons, or tiles.","Dette rum er tomt. Stryg ned på overskriften, aktiver redigeringstilstand, og tilføj widgets, knapper eller fliser.",
cr_default_markdown_content,string,,# Markdown\nOpen this widget in **edit mode** to write your own content.,# Markdown\nÅbn denne widget i **redigeringstilstand** for at skrive dit eget indhold.,\n = line break
cr_select_camera,string,,Select camera,Vælg kamera,
cr_select_entity,string,,Select entity,Vælg enhed,
cr_custom_camera,string,,Custom camera,Brugerdefineret kamera,
cr_configure_widget,string,,Configure widget,Konfigurer widget,
cr_configure_widget_subtitle,string,,Set the essentials before adding it,"Indstil det væsentlige, før du tilføjer det",
cr_widget_options,string,,Widget options,Widget muligheder,
cr_widget_options_subtitle,string,,Choose what this widget should display,"Vælg, hvad denne widget skal vise",
cr_add_widget,string,,Add widget,Tilføj widget,
cr_add_widget_subtitle,string,,Browse by purpose or search every widget,"Gennemse efter formål, eller søg i hver widget",
cr_category_with_options,string,,%1$s · %2$s,%1$s · %2$s,keep %1$s %2$s
cr_widget_category_controls,string,,Controls,Kontrolelementer,
cr_widget_category_controls_description,string,,"Buttons, vacuums, and grouped controls","Knapper, støvsugere og grupperede kontroller",
cr_widget_category_cameras,string,,Cameras,Kameraer,
cr_widget_category_cameras_description,string,,Live camera tiles and multi-camera views,Live kamerafliser og multikameravisninger,
cr_widget_category_climate,string,,Climate and weather,Klima og vejr,
cr_widget_category_climate_description,string,,"Temperature, comfort, forecasts, and conditions","Temperatur, komfort, vejrudsigter og forhold",
cr_widget_category_energy,string,,Energy and batteries,Energi og batterier,
cr_widget_category_energy_description,string,,"Consumption, production, and device health","Forbrug, produktion og enhedens sundhed",
cr_widget_category_information,string,,Information and media,Information og medier,
cr_widget_category_information_description,string,,"Calendars, deliveries, graphs, notes, and playback","Kalendere, leveringer, grafer, noter og afspilning",
cr_widget_category_layout,string,,Layout and structure,Layout og struktur,
cr_widget_category_layout_description,string,,Headings and flexible widget containers,Overskrifter og fleksible widgetbeholdere,
cr_widget_adaptive_lighting,string,,Adaptive Lighting,Adaptiv belysning,
cr_widget_adaptive_lighting_description,string,,Control any installed Adaptive Lighting profile,Styr enhver installeret Adaptive Lighting-profil,
cr_widget_button,string,,Button,Knap,
cr_widget_button_description,string,,A single configurable entity control,En enkelt konfigurerbar enhedskontrol,
cr_widget_buttons,string,,Buttons,Knapper,
cr_widget_calendar,string,,Calendar,Kalender,
cr_widget_calendar_description,string,,"Agenda, week, and month views from Home Assistant calendars","Agenda-, uge- og månedsvisninger fra Home Assistant-kalendere",don't translate Home Assistant
cr_widget_waste_collection,string,,Waste collection,Affaldsindsamling,
cr_widget_waste_collection_description,string,,Upcoming collections from waste sensors,Kommende indsamlinger fra affaldssensorer,
cr_widget_parcels,string,,Parcels,Pakker,
cr_widget_parcels_description,string,,Incoming and outgoing parcels from supported carriers,Indgående og udgående pakker fra understøttede transportører,
cr_widget_camera,string,,Camera,Kamera,
cr_widget_camera_description,string,,A single live camera tile or stream URL,En enkelt live kameraflise eller stream-URL,
cr_widget_cameras,string,,Cameras,Kameraer,
cr_widget_climate_card,string,,Climate card,Klimakort,
cr_widget_climate_card_description,string,,Any card from the Climate view,Ethvert kort fra klimavisningen,
cr_widget_energy_card,string,,Energy card,Energikort,
cr_widget_energy_card_description,string,,Any card from the Energy view,Ethvert kort fra energivisningen,
cr_widget_battery_levels,string,,Battery levels,Batteriniveauer,
cr_widget_battery_levels_description,string,,"Low batteries, or Battery+ only with type details","Lavt batteri, eller kun batteri+ med typeoplysninger",
cr_widget_header_text,string,,Header text,Overskriftstekst,
cr_widget_header_text_description,string,,Add a section heading,Tilføj en sektionsoverskrift,
cr_widget_markdown,string,,Markdown,Markdown,
cr_widget_markdown_description,string,,A free-form card written in Markdown,Et frit kort skrevet i Markdown,
cr_widget_iframe,string,,iFrame,iFrame,
cr_widget_iframe_description,string,,Embed any web page on your dashboard,Integrer enhver webside på dit dashboard,
cr_widget_media_player,string,,Media player,Medieafspiller,
cr_widget_media_player_description,string,,Now-playing tile with album art as the background,Nu spillede flise med albumcover som baggrund,
cr_widget_sensor_graph,string,,Sensor graph,Sensor graf,
cr_widget_sensor_graph_description,string,,"History graph for one or more sensors, as lines or bars","Historiegraf for en eller flere sensorer, som linjer eller søjler",
cr_widget_vacuum,string,,Vacuum,Vakuum,
cr_widget_vacuum_description,string,,A single robot-vacuum control,En enkelt robot-vakuum kontrol,
cr_widget_weather,string,,Weather,Vejr,
cr_widget_weather_description,string,,A single weather card,Et enkelt vejrkort,
cr_widget_empty_stack,string,,Empty stack,Tom stak,
cr_widget_empty_stack_description,string,,Place widgets inside a configurable stack,Placer widgets i en konfigurerbar stak,
cr_widget_button_stack,string,,Button stack,Knap stak,
cr_widget_button_stack_description,string,,Group entities into configurable controls,Gruppér enheder i konfigurerbare kontroller,
cr_widget_camera_stack,string,,Camera stack,Kamera stak,
cr_widget_camera_stack_description,string,,Show live camera tiles or a custom stream URL,Vis live kamerafliser eller en tilpasset stream-URL,
cr_widget_climate_stack,string,,Climate stack,Klimastak,
cr_widget_climate_stack_description,string,,"Group climate cards such as overview, thermostats, and sensors","Grupper klimakort såsom oversigt, termostater og sensorer",
cr_widget_energy_stack,string,,Energy stack,Energi stak,
cr_widget_energy_stack_description,string,,"Group energy cards such as usage, solar, gas, and water","Grupper energikort såsom forbrug, sol, gas og vand",
cr_widget_sensor_graph_stack,string,,Sensor graph stack,Sensor graf stak,
cr_widget_sensor_graph_stack_description,string,,Group several sensor-history graphs,Gruppér flere sensorhistorie-grafer,
cr_widget_swiping_stack,string,,Swiping stack,Swiping stak,
cr_widget_swiping_stack_description,string,,Swipe horizontally through nested widgets,Stryg vandret gennem indlejrede widgets,
cr_widget_vacuum_stack,string,,Vacuum stack,Vakuum stak,
cr_widget_vacuum_stack_description,string,,Control robot vacuums with a map and battery status,Styr robotstøvsugere med et kort og batteristatus,
cr_widget_weather_stack,string,,Weather stack,Vejr stak,
cr_widget_weather_stack_description,string,,"Group conditions, forecast, wind, or rain-map cards","Gruppeforhold, vejrudsigt, vind- eller regnkort",
cr_camera_settings,string,,Camera settings,Kameraindstillinger,
cr_vacuum_settings,string,,Vacuum settings,Vakuum indstillinger,
cr_button_settings,string,,Button settings,Knapindstillinger,
cr_robot_image,string,,Robot image,Robot billede,
cr_map_camera,string,,Map camera,Kort kamera,
cr_external_url,string,,External URL,Ekstern URL,
cr_valetudo_map,string,,Valetudo map,Valetudo kort,don't translate Valetudo
cr_valetudo_map_hint,string,,Draws the map from a Valetudo robot and lets you tap a room to clean it. Pick the robot's map camera below.,Tegner kortet fra en Valetudo-robot og lader dig trykke på et rum for at rense det. Vælg robottens kortkamera nedenfor.,don't translate Valetudo
cr_valetudo_camera_mode_note,string,,Using Map camera with a Valetudo map entity shows a blank tile. Valetudo does not render the map on the robot — its PNG is only a container for the map data. Choose Valetudo map instead to have HKI draw it.,Brug af kortkamera med en Valetudo kortentitet viser en tom flise. Valetudo gengiver ikke kortet på robotten - dets PNG er kun en beholder for kortdata. Vælg Valetudo kort i stedet for at få HKI til at tegne det.,don't translate Valetudo
cr_animation_glow,string,,Glow,Glød,
cr_animation_spin,string,,Spin,Spin,
cr_animation_pulse,string,,Pulse,Puls,
cr_adaptive_lighting_widget,string,,Adaptive Lighting widget,Adaptiv belysningswidget,
cr_adaptive_lighting_widget_subtitle,string,,"Profiles, size, and appearance","Profiler, størrelse og udseende",
