key,type,item,english,translation,notes
cr_widget_requires_f1,string,,"Needs the F1 Sensor integration, which was not found on your Home Assistant","Szüksége van az F1 érzékelő integrációjára, amely nem található a Home Assistant",don't translate Home Assistant
cr_widget_requires_parcels,string,,"Needs a parcel integration, and none was found on your Home Assistant","Csomagintegrációra van szüksége, és egyiket sem találta a Home Assistant",don't translate Home Assistant
cr_widget_requires_waste,string,,"Needs a waste collection integration, and none was found on your Home Assistant","Hulladékgyűjtési integrációra van szüksége, és egyiket sem találta a Home Assistant",don't translate Home Assistant
cr_people_here_title,string,,Who is here,Ki van itt,
cr_people_here_empty,string,,Nobody is being tracked in this room right now.,Jelenleg senkit nem követnek ebben a szobában.,
cr_people_here_unknown_room,string,,Room unknown,Szoba ismeretlen,
cr_button_exclude_counters,string,,Leave out of counters,Hagyja ki a pultokat,
cr_button_exclude_counters_hint,string,,"Keep the button, but stop it counting towards this room’s Lights and Devices totals","Tartsa meg a gombot, de ne számítsa be a szoba Fények és eszközök összesített értékébe",
cr_count_with_average,string,,%1$s · avg %2$s%3$s,%1$s · átl. %2$s%3$s,keep %1$s %2$s %3$s
cr_outside_temperature,string,,Outside temperature,Külső hőmérséklet,
cr_outside_humidity,string,,Outside humidity,Külső páratartalom,
cr_outside_pressure,string,,Outside pressure,Külső nyomás,
cr_outside_air_pressure,string,,Outside air pressure,Külső légnyomás,
cr_no_sensors_found_for,string,,No %1$s sensors found.,Nem található %1$s érzékelő.,keep %1$s
cr_climate_control,string,,Climate control,Klímaszabályozás,
cr_thermostat_dial,string,,Thermostat dial,Termosztát tárcsa,
cr_width_third,string,,Third,Harmadik,
cr_width_half,string,,Half,Fél,
cr_width_full,string,,Full,Tele,
cr_select_item,string,,Select %1$s,Válassza a %1$s,keep %1$s
cr_set_outdoor_sensors,string,,"Set outdoor temperature, humidity, and pressure","Állítsa be a külső hőmérsékletet, páratartalmat és nyomást",
cr_auto_discovered_device_class,string,,Discovered automatically by device class,Eszközosztályonként automatikusan észleli,
cr_auto_discovered_climate_devices,string,,Climate devices discovered automatically,A klímaberendezések automatikusan felismerve,
cr_pick_fan_entities_as_purifiers,string,,Choose fan entities to use as air purifiers,Válassza ki a légtisztítóként használandó ventilátor egységeket,
cr_auto_discovered_humidifier_devices,string,,Humidifier devices discovered automatically,A párásító eszközök automatikusan észlelve,
cr_removed_entities,string,,Removed entities,Eltávolított entitások,
cr_entities_removed_edit_mode,string,,Entities removed in edit mode,Szerkesztési módban eltávolított entitások,
cr_card_indoor_climate_overview,string,,Indoor climate overview,Beltéri klíma áttekintése,
cr_card_sensor_device_tiles,string,,Sensor and device tiles,Érzékelő- és eszközcsempék,
cr_card_thermostats_ac,string,,Thermostats and AC,Termosztátok és AC,
cr_card_temperature_summary,string,,Temperature summary,Hőmérséklet összefoglaló,
cr_card_humidity_summary,string,,Humidity summary,Páratartalom összefoglaló,
cr_card_air_pressure_summary,string,,Air-pressure summary,Légnyomás összefoglaló,
cr_card_co2_summary,string,,CO₂ summary,CO₂ összefoglaló,
cr_card_air_quality_summary,string,,Air-quality summary,Levegőminőség összefoglaló,
cr_category_overview,string,,Overview,Áttekintés,
cr_category_devices,string,,Devices,Eszközök,
cr_category_sensors,string,,Sensors,Érzékelők,
cr_no_climate_sensors_devices,string,,No climate sensors or devices found.,Nem található klímaérzékelő vagy eszköz.,
cr_no_climate_devices,string,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,Nem található klímaberendezés. Itt automatikusan megjelennek a Home Assistant termosztátjai és váltakozó áramú egységei.,don't translate Home Assistant
cr_no_fans,string,,No fans found. Fan entities from Home Assistant appear here automatically.,Nem találhatók rajongók. Itt automatikusan megjelennek a Home Assistant rajongói entitásai.,don't translate Home Assistant
cr_no_air_purifiers,string,,No air purifiers configured. Choose fan entities under Climate settings → Climate entities → Air purifiers.,Nincsenek konfigurálva légtisztítók. Válassza ki a ventilátor entitásokat a Klímabeállítások → Klíma entitások → Légtisztítók alatt.,
cr_no_humidifiers,string,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically.,Nem található párásító. Itt automatikusan megjelennek a Home Assistant párásító entitásai.,don't translate Home Assistant
cr_unknown_climate_card,string,,Unknown climate card: %1$s,Ismeretlen klímakártya: %1$s,keep %1$s
cr_select_climate_cards,string,,Select climate cards,Válasszon klímakártyákat,
cr_entities_for,string,,%1$s entities,%1$s entitások,keep %1$s
cr_climate_card,string,,Climate card,Klíma kártya,
cr_climate_card_dialog_subtitle,string,,Data sources and card appearance,Adatforrások és a kártya megjelenése,
cr_card_and_data,string,,Card and data,Kártya és adatok,
cr_climate_stack,string,,Climate stack,Klíma verem,
cr_climate_stack_dialog_subtitle,string,,"Cards, data sources, and layout","Kártyák, adatforrások és elrendezés",
cr_cards_and_data,string,,Cards and data,Kártyák és adatok,
cr_sensor_count,plural,one,%d sensor,%d érzékelő,keep %d
cr_sensor_count,plural,other,%d sensors,%d érzékelő,keep %d
cr_device_count_on,plural,one,%1$d device · %2$d on,%1$d eszköz · %2$d bekapcsolva,keep %1$d %2$d
cr_device_count_on,plural,other,%1$d devices · %2$d on,%1$d eszközök · %2$d bekapcsolva,keep %1$d %2$d
cr_outside_sensors_set,plural,one,%d outside sensor set,%d külső érzékelő készlet,keep %d
cr_outside_sensors_set,plural,other,%d outside sensors set,%d külső érzékelő beállítva,keep %d
cr_auto_plus_manual,plural,one,Automatic + %d manual,Automatikus + %d kézi,keep %d
cr_auto_plus_manual,plural,other,Automatic + %d manual,Automatikus + %d kézi,keep %d
cr_selected_count,plural,one,%d selected,%d kiválasztva,keep %d
cr_selected_count,plural,other,%d selected,%d kiválasztva,keep %d
cr_removed_count,plural,one,%d removed,%d eltávolítva,keep %d
cr_removed_count,plural,other,%d removed,%d eltávolítva,keep %d
cr_room,string,,Room,Szoba,
cr_room_details,string,,Room details,A szoba részletei,
cr_empty_room,string,,"This room is empty. Swipe down on the header, enable edit mode, and add widgets, buttons, or tiles.","Ez a szoba üres. Húzza lefelé az ujját a fejlécen, engedélyezze a szerkesztési módot, és adjon hozzá widgeteket, gombokat vagy csempéket.",
cr_default_markdown_content,string,,# Markdown\nOpen this widget in **edit mode** to write your own content.,# Markdown\nNyissa meg ezt a widgetet **szerkesztés módban** saját tartalom írásához.,\n = line break
cr_select_camera,string,,Select camera,Válassza ki a kamerát,
cr_select_entity,string,,Select entity,Válassza ki az entitást,
cr_custom_camera,string,,Custom camera,Egyedi kamera,
cr_configure_widget,string,,Configure widget,Widget konfigurálása,
cr_configure_widget_subtitle,string,,Set the essentials before adding it,Hozzáadás előtt állítsa be a lényeget,
cr_widget_options,string,,Widget options,Widget opciók,
cr_widget_options_subtitle,string,,Choose what this widget should display,"Válassza ki, mit jelenítsen meg ez a widget",
cr_add_widget,string,,Add widget,Widget hozzáadása,
cr_add_widget_subtitle,string,,Browse by purpose or search every widget,"Böngésszen cél szerint, vagy keressen minden widgetben",
cr_category_with_options,string,,%1$s · %2$s,%1$s · %2$s,keep %1$s %2$s
cr_widget_category_controls,string,,Controls,Vezérlők,
cr_widget_category_controls_description,string,,"Buttons, vacuums, and grouped controls","Gombok, porszívók és csoportosított kezelőszervek",
cr_widget_category_cameras,string,,Cameras,Fényképezőgépek,
cr_widget_category_cameras_description,string,,Live camera tiles and multi-camera views,Élő kameracsempék és többkamerás nézetek,
cr_widget_category_climate,string,,Climate and weather,Klíma és időjárás,
cr_widget_category_climate_description,string,,"Temperature, comfort, forecasts, and conditions","Hőmérséklet, kényelem, előrejelzések és körülmények",
cr_widget_category_energy,string,,Energy and batteries,Energia és akkumulátorok,
cr_widget_category_energy_description,string,,"Consumption, production, and device health","A fogyasztás, a termelés és a készülék állapota",
cr_widget_category_information,string,,Information and media,Információ és média,
cr_widget_category_information_description,string,,"Calendars, deliveries, graphs, notes, and playback","Naptárak, szállítások, grafikonok, jegyzetek és lejátszás",
cr_widget_category_layout,string,,Layout and structure,Elrendezés és szerkezet,
cr_widget_category_layout_description,string,,Headings and flexible widget containers,Címsorok és rugalmas widget-tárolók,
cr_widget_adaptive_lighting,string,,Adaptive Lighting,Adaptív világítás,
cr_widget_adaptive_lighting_description,string,,Control any installed Adaptive Lighting profile,Vezérelje a telepített adaptív világítási profilokat,
cr_widget_button,string,,Button,Gomb,
cr_widget_button_description,string,,A single configurable entity control,Egyetlen konfigurálható entitásvezérlő,
cr_widget_buttons,string,,Buttons,Gombok,
cr_widget_calendar,string,,Calendar,Naptár,
cr_widget_calendar_description,string,,"Agenda, week, and month views from Home Assistant calendars","Napirend, heti és havi nézet Home Assistant naptárból",don't translate Home Assistant
cr_widget_waste_collection,string,,Waste collection,Hulladékgyűjtés,
cr_widget_waste_collection_description,string,,Upcoming collections from waste sensors,Közelgő gyűjtések a hulladékérzékelőktől,
cr_widget_parcels,string,,Parcels,Csomagok,
cr_widget_parcels_description,string,,Incoming and outgoing parcels from supported carriers,Bejövő és kimenő csomagok támogatott fuvarozóktól,
cr_widget_camera,string,,Camera,Kamera,
cr_widget_camera_description,string,,A single live camera tile or stream URL,Egyetlen élő kameramozaik vagy adatfolyam URL-je,
cr_widget_cameras,string,,Cameras,Fényképezőgépek,
cr_widget_climate_card,string,,Climate card,Klíma kártya,
cr_widget_climate_card_description,string,,Any card from the Climate view,Bármilyen kártya a Klíma nézetből,
cr_widget_energy_card,string,,Energy card,Energia kártya,
cr_widget_energy_card_description,string,,Any card from the Energy view,Bármely kártya az Energia nézetből,
cr_widget_battery_levels,string,,Battery levels,Az akkumulátor töltöttségi szintje,
cr_widget_battery_levels_description,string,,"Low batteries, or Battery+ only with type details","Alacsony akkumulátorok, vagy csak Battery+ típusadatokkal",
cr_widget_header_text,string,,Header text,Fejléc szövege,
cr_widget_header_text_description,string,,Add a section heading,Adjon hozzá egy szakaszcímet,
cr_widget_markdown,string,,Markdown,Árleszállítás,
cr_widget_markdown_description,string,,A free-form card written in Markdown,Markdown nyelven írt szabad formátumú kártya,
cr_widget_iframe,string,,iFrame,iFrame,
cr_widget_iframe_description,string,,Embed any web page on your dashboard,Bármely weboldal beágyazása az irányítópultba,
cr_widget_media_player,string,,Media player,Médialejátszó,
cr_widget_media_player_description,string,,Now-playing tile with album art as the background,Jelenleg lejátszott csempe albumborítóval a háttérben,
cr_widget_sensor_graph,string,,Sensor graph,Érzékelő grafikonja,
cr_widget_sensor_graph_description,string,,"History graph for one or more sensors, as lines or bars","Egy vagy több érzékelő előzménydiagramja, vonalak vagy sávok formájában",
cr_widget_vacuum,string,,Vacuum,Vákuum,
cr_widget_vacuum_description,string,,A single robot-vacuum control,Egyetlen robot-vákuumvezérlés,
cr_widget_weather,string,,Weather,Időjárás,
cr_widget_weather_description,string,,A single weather card,Egyetlen időjárási kártya,
cr_widget_empty_stack,string,,Empty stack,Üres köteg,
cr_widget_empty_stack_description,string,,Place widgets inside a configurable stack,Helyezze el a widgeteket egy konfigurálható verembe,
cr_widget_button_stack,string,,Button stack,Gombhalom,
cr_widget_button_stack_description,string,,Group entities into configurable controls,Csoportosítsa az entitásokat konfigurálható vezérlőkbe,
cr_widget_camera_stack,string,,Camera stack,Kamera verem,
cr_widget_camera_stack_description,string,,Show live camera tiles or a custom stream URL,Élő kameracsempék vagy egyéni adatfolyam-URL megjelenítése,
cr_widget_climate_stack,string,,Climate stack,Klíma verem,
cr_widget_climate_stack_description,string,,"Group climate cards such as overview, thermostats, and sensors","Csoportosítson klímakártyákat, például áttekintést, termosztátokat és érzékelőket",
